b, 0.575221, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.717647058824, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.203921568627, 1.0, 0.0, 0.0, 0.890196078431, 1.0, 1.0, 0.329411764706, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.278431372549, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.686274509804, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.913725490196, 0.0, 0.0, 0.0, 0.0, 0.0862745098039, 0.0, 0.0, 1.0, 0.0, 1.0, 0.180392156863, 0.0, 0.0, 0.0, 1.0, 1.0
o, 0.783133, 1.0, 1.0, 1.0, 0.0, 0.0, 0.925490196078, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.717647058824, 1.0, 1.0, 0.0, 0.0, 0.96862745098, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.533333333333, 1.0, 1.0, 1.0, 0.0, 0.439215686275, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.686274509804, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.686274509804, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.686274509804, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.435294117647, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.933333333333, 1.0, 1.0, 1.0, 0.0, 0.439215686275, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.807843137255, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.16862745098, 0.0, 0.0, 0.0, 1.0, 1.0
u, 0.740741, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.63137254902, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.96862745098, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
t, 0.429907, 1.0, 1.0, 0.0, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.666666666667, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0117647058824, 0.0, 0.941176470588, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.105882352941, 1.0, 0.372549019608, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.588235294118, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0352941176471, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0588235294118, 0.0, 0.0, 0.0, 0.0
a, 0.768293, 1.0, 1.0, 0.937254901961, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0588235294118, 0.0, 1.0, 0.439215686275, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.949019607843, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.00392156862745, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.341176470588, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.937254901961, 0.0, 0.0, 0.0, 1.0, 0.956862745098, 0.0
b, 0.603604, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.282352941176, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.258823529412, 1.0, 1.0, 0.772549019608, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.313725490196, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0627450980392, 0.0, 0.243137254902, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.909803921569, 1.0, 1.0, 1.0, 0.0, 0.313725490196, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0078431372549, 0.0901960784314, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0
o, 0.802469, 1.0, 1.0, 0.180392156863, 0.0, 0.0, 0.976470588235, 1.0, 1.0, 1.0, 0.905882352941, 0.0, 0.0, 0.0, 0.0, 0.937254901961, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.313725490196, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.341176470588, 1.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 0.905882352941, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.180392156863, 0.0, 0.0, 0.0, 1.0, 1.0
u, 0.753086, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.537254901961, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 0.0862745098039, 1.0, 0.313725490196, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
t, 0.429907, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.509803921569, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.376470588235, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.282352941176, 0.0, 0.0, 0.0, 0.282352941176, 0.282352941176, 0.729411764706, 1.0, 1.0, 0.125490196078, 0.0, 0.364705882353, 1.0, 1.0, 1.0, 1.0, 1.0, 0.423529411765, 0.0, 0.247058823529, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.129411764706, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.125490196078, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0
a, 0.716216, 1.0, 1.0, 0.949019607843, 0.0, 0.0, 0.949019607843, 1.0, 1.0, 1.0, 0.317647058824, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.176470588235, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.105882352941, 0.0, 0.0274509803922, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 1.0, 0.043137254902, 0.0, 0.0, 0.188235294118, 0.0, 0.00392156862745, 1.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 1.0, 0.0, 0.0, 0.443137254902, 1.0, 1.0, 0.188235294118
